GenomeRep	Count	CentDist
OM105998.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_WA-UW-21111951351_2021_ORF1ab_polyprotein_{ORF1ab}__ORF1a_polyprotein_{ORF1ab}__surface_glycoprotein_{S}__ORF3a_protein_{ORF3a}__envelope_protein_{E}__membrane_glycoprotein_{M}__ORF6_protein_{ORF6}__ORF7a_protein_{ORF7a}__ORF7b_{ORF7b}__ORF8_protein_{ORF8}__nucleocapsid_phosphoprotein_{N}__and_ORF10_protein_{ORF10}_genes__complete_cds	30	0.0005392
OM503505.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_CA-CDPH-2000057503_2021__complete_genome	30	0.000597233333333333
ON637175.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_19C799AA46Y_2022__complete_genome	30	0.0004895
OP359654.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_UT-UPHL-220822153669_2022__complete_genome	30	0.000729933333333333
OP871746.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_UT-UPHL-221110867545_2022_ORF1ab_polyprotein_{ORF1ab}__ORF1a_polyprotein_{ORF1ab}__surface_glycoprotein_{S}__ORF3a_protein_{ORF3a}__envelope_protein_{E}__membrane_glycoprotein_{M}__ORF6_protein_{ORF6}__and_ORF7a_protein_{ORF7a}_genes__complete_cds__ORF7b_gene__complete_sequence__and_ORF8_protein_{ORF8}__nucleocapsid_phosphoprotein_{N}__and_ORF10_protein_{ORF10}_genes__complete_cds	30	0.000687833333333333
OV210972.1_|Severe_acute_respiratory_syndrome_coronavirus_2_genome_assembly__chromosome-_1	30	0.000692033333333333
OX382439.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_RNA_genome_assembly__complete_genome-_monopartite	30	0.0005092
OL640013.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_WA-CDC-UW21111045117_2021_ORF1ab_polyprotein_{ORF1ab}__ORF1a_polyprotein_{ORF1ab}__surface_glycoprotein_{S}__ORF3a_protein_{ORF3a}__envelope_protein_{E}__membrane_glycoprotein_{M}__ORF6_protein_{ORF6}__ORF7a_protein_{ORF7a}__and_ORF7b_{ORF7b}_genes__complete_cds__ORF8_gene__complete_sequence__and_nucleocapsid_phosphoprotein_{N}_and_ORF10_protein_{ORF10}_genes__complete_cds	29	0.000331206896551724
OM765550.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_SouthAfrica_NHLS-UCT-GS-C141_2021__complete_genome	29	0.000439034482758621
ON094456.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_UT-UPHL-220321858533_2022__complete_genome	29	0.000674103448275862
OU360481.1_|Severe_acute_respiratory_syndrome_coronavirus_2_genome_assembly__chromosome-_1	29	0.00047351724137931
OV923426.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_RNA_genome_assembly__complete_genome-_monopartite	29	0.000602551724137931
OW300461.1_|Severe_acute_respiratory_syndrome_coronavirus_2_genome_assembly__chromosome-_1	29	0.00025051724137931
MK039552.1_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_Hu_Jordan-201440011123_2014__complete_genome	28	0.000213642857142857
MZ084623.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_MD-CDC-ASC210048896_2021__complete_genome	28	0.00040025
OK104604.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_EGY_CCHE57357_W4_A018_2021__complete_genome	28	0.000681607142857143
OL456314.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_CHN_nasopharyngeal_swab_2020_ORF1ab_polyprotein_{ORF1ab}__ORF1a_polyprotein_{ORF1ab}__surface_glycoprotein_{S}__ORF3a_protein_{ORF3a}__envelope_protein_{E}__membrane_glycoprotein_{M}__ORF6_protein_{ORF6}__ORF7a_protein_{ORF7a}__and_ORF7b_{ORF7b}_genes__complete_cds__ORF8_gene__complete_sequence__and_nucleocapsid_phosphoprotein_{N}_and_ORF10_protein_{ORF10}_genes__complete_cds	28	0.000526678571428571
OL806345.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_TX-CDC-STM-VBDYEBEW8_2021__complete_genome	28	0.000379714285714286
OL806387.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_GA-CDC-STM-5AYCCS84Z_2021__complete_genome	28	0.000102785714285714
OM343372.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_NJ-CDC-LC0475680_2022_ORF1ab_polyprotein_{ORF1ab}__ORF1a_polyprotein_{ORF1ab}__surface_glycoprotein_{S}__ORF3a_protein_{ORF3a}__envelope_protein_{E}__membrane_glycoprotein_{M}__and_ORF6_protein_{ORF6}_genes__complete_cds__ORF7a_gene__complete_sequence__and_ORF7b_{ORF7b}__ORF8_protein_{ORF8}__nucleocapsid_phosphoprotein_{N}__and_ORF10_protein_{ORF10}_genes__complete_cds	28	0.000748785714285714
ON581375.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_BRA_RJ-NVBS9416GENOV828346591835_2021__complete_genome	28	0.000633392857142857
ON616974.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_UT-UPHL-220519426108_2022_ORF1ab_polyprotein_{ORF1ab}__ORF1a_polyprotein_{ORF1ab}__surface_glycoprotein_{S}__ORF3a_protein_{ORF3a}__envelope_protein_{E}__membrane_glycoprotein_{M}__and_ORF6_protein_{ORF6}_genes__complete_cds__ORF7a_gene__complete_sequence__and_ORF7b_{ORF7b}__ORF8_protein_{ORF8}__nucleocapsid_phosphoprotein_{N}__and_ORF10_protein_{ORF10}_genes__complete_cds	28	0.000506785714285714
OP871651.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_UT-UPHL-221110633185_2022__complete_genome	28	0.000706821428571429
OU187686.1_|Severe_acute_respiratory_syndrome_coronavirus_2_genome_assembly__chromosome-_1	28	0.000578142857142857
OU278023.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_Estonia_Cov10669_2021_genome_assembly__chromosome-_1	28	0.0002995
OW547095.1_|Severe_acute_respiratory_syndrome_coronavirus_2_genome_assembly__chromosome-_1	28	0.000733892857142857
MZ023193.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_KY-CDC-ASC210024494_2021__complete_genome	27	0.000479296296296296
OM065545.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_WA-CDC-UW21121691803_2021_ORF1ab_polyprotein_{ORF1ab}__ORF1a_polyprotein_{ORF1ab}__surface_glycoprotein_{S}__ORF3a_protein_{ORF3a}__envelope_protein_{E}__membrane_glycoprotein_{M}__ORF6_protein_{ORF6}__ORF7a_protein_{ORF7a}__ORF7b_{ORF7b}__ORF8_protein_{ORF8}__nucleocapsid_phosphoprotein_{N}__and_ORF10_protein_{ORF10}_genes__complete_cds	27	0.000640814814814815
ON583005.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_BRA_PE-NVBS11155GENOV828507275130_2021__complete_genome	27	0.000493148148148148
OQ058449.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_TX-CDC-QDX44067138_2022__complete_genome	27	0.00059637037037037
OU278242.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_Estonia_Cov11432_2021_genome_assembly__chromosome-_1	27	0.000454
OV240005.1_|Severe_acute_respiratory_syndrome_coronavirus_2_genome_assembly__chromosome-_1	26	0.000541269230769231
OV534751.1_|Severe_acute_respiratory_syndrome_coronavirus_2_genome_assembly__chromosome-_1	26	0.000553692307692308
OV681180.1_|Severe_acute_respiratory_syndrome_coronavirus_2_genome_assembly__chromosome-_1	26	0.000623615384615385
MZ634474.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_UNKNOWN-UW-21071378359_2021_ORF1ab_polyprotein_{ORF1ab}__ORF1a_polyprotein_{ORF1ab}__surface_glycoprotein_{S}__ORF3a_protein_{ORF3a}__envelope_protein_{E}__membrane_glycoprotein_{M}__ORF6_protein_{ORF6}__ORF7a_protein_{ORF7a}__ORF7b_{ORF7b}__ORF8_protein_{ORF8}__nucleocapsid_phosphoprotein_{N}__and_ORF10_protein_{ORF10}_genes__complete_cds	25	0.0006096
OL533586.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_AZ-CDC-STM-000612367_2021__complete_genome	25	0.00023908
OM097217.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_MD-CDC-ASC210629443_2021_ORF1ab_polyprotein_{ORF1ab}__ORF1a_polyprotein_{ORF1ab}__surface_glycoprotein_{S}__ORF3a_protein_{ORF3a}__envelope_protein_{E}__membrane_glycoprotein_{M}__and_ORF6_protein_{ORF6}_genes__complete_cds__ORF7a_gene__complete_sequence__and_ORF7b_{ORF7b}__ORF8_protein_{ORF8}__nucleocapsid_phosphoprotein_{N}__and_ORF10_protein_{ORF10}_genes__complete_cds	25	0.00040316
OU107769.1_|Severe_acute_respiratory_syndrome_coronavirus_2_genome_assembly__chromosome-_1	25	0.00065544
OU848160.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_hCoV-19_Switzerland_VD-CHUV-GEN7062_2021_genome_assembly__chromosome-_1	25	0.00065528
AY394850.2_|SARS_coronavirus_WHU__complete_genome	24	0.000591583333333333
MZ470856.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_BGD_IEDCR-OIS-252_2021_ORF1ab_polyprotein_{ORF1ab}__ORF1a_polyprotein_{ORF1ab}__surface_glycoprotein_{S}__ORF3a_protein_{ORF3a}__envelope_protein_{E}__membrane_glycoprotein_{M}__ORF6_protein_{ORF6}__ORF7a_protein_{ORF7a}__and_ORF7b_{ORF7b}_genes__complete_cds__ORF8_gene__complete_sequence__and_nucleocapsid_phosphoprotein_{N}_and_ORF10_protein_{ORF10}_genes__complete_cds	24	0.000503833333333333
OM088546.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_CA-CDC-FG-209495_2021__complete_genome	24	0.000683791666666667
OM241300.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_VSP7726_2021_ORF1ab_polyprotein_{ORF1ab}__ORF1a_polyprotein_{ORF1ab}__surface_glycoprotein_{S}__ORF3a_protein_{ORF3a}__envelope_protein_{E}__membrane_glycoprotein_{M}__ORF6_protein_{ORF6}__ORF7a_protein_{ORF7a}__and_ORF7b_{ORF7b}_genes__complete_cds__ORF8_gene__complete_sequence__and_nucleocapsid_phosphoprotein_{N}_and_ORF10_protein_{ORF10}_genes__complete_cds	24	0.000625916666666667
ON794671.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_UT-UPHL-220530751318_2022_ORF1ab_polyprotein_{ORF1ab}_and_ORF1a_polyprotein_{ORF1ab}_genes__partial_cds__and_surface_glycoprotein_{S}__ORF3a_protein_{ORF3a}__envelope_protein_{E}__membrane_glycoprotein_{M}__ORF6_protein_{ORF6}__ORF7a_protein_{ORF7a}__ORF7b_{ORF7b}__ORF8_protein_{ORF8}__nucleocapsid_phosphoprotein_{N}__and_ORF10_protein_{ORF10}_genes__complete_cds	24	0.000754291666666667
OP943288.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_CA-CDC-STM-DXQGVNPZH_2022_ORF1ab_polyprotein_{ORF1ab}__ORF1a_polyprotein_{ORF1ab}__surface_glycoprotein_{S}__ORF3a_protein_{ORF3a}__envelope_protein_{E}__membrane_glycoprotein_{M}__ORF6_protein_{ORF6}__and_ORF7a_protein_{ORF7a}_genes__complete_cds__ORF7b_gene__complete_sequence__and_ORF8_protein_{ORF8}__nucleocapsid_phosphoprotein_{N}__and_ORF10_protein_{ORF10}_genes__complete_cds	24	0.000290791666666667
OX277944.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_hCoV-19_Switzerland_ZH-ETHZ-38002692_2022_genome_assembly__chromosome-_1	24	0.000569916666666667
HG994469.1_|Severe_acute_respiratory_syndrome_coronavirus_2_genome_assembly__chromosome-_1	23	0.000318652173913043
OM111611.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_UT-UPHL-211209495558_2021__complete_genome	23	0.000714521739130435
ON343866.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_CA-CDPH-2000006370_2020__complete_genome	23	0.000194173913043478
ON579889.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_BRA_BA-NVBS9478GENOV700958989036_2021__complete_genome	23	0.000542173913043478
OP550491.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_HKG_WHP5405_2022__complete_genome	23	0.000482391304347826
OU572573.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_hCoV-19_Switzerland_GE-HUG-34693697_2021_genome_assembly__chromosome-_1	23	0.000481347826086957
OW906247.1_|Severe_acute_respiratory_syndrome_coronavirus_2_genome_assembly__chromosome-_1	23	0.000269217391304348
MW719929.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_IL-CDC-QDX22205371_2021__complete_genome	22	0.000394863636363636
OL898235.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_CA-CDC-FG-189728_2021__complete_genome	22	0.000335181818181818
OM076792.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_RI-CDCBI-RIDOH_2C5JDT7N42R5ZYVX_2021__complete_genome	22	0.000572727272727273
OP183447.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_EGY_OMICRON-33_2022__complete_genome	22	0.000498590909090909
OX216983.1_|Severe_acute_respiratory_syndrome_coronavirus_2_genome_assembly__chromosome-_1	22	0.000647636363636364
OK188180.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_WY-CDC-2-3973472_2021__complete_genome	21	0.000491761904761905
OK249741.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_NC-CDC-QDX26115943_2021_ORF1ab_polyprotein_{ORF1ab}__ORF1a_polyprotein_{ORF1ab}__surface_glycoprotein_{S}__ORF3a_protein_{ORF3a}__envelope_protein_{E}__membrane_glycoprotein_{M}__and_ORF6_protein_{ORF6}_genes__complete_cds__ORF7a_gene__complete_sequence__ORF7b_{ORF7b}_gene__complete_cds__ORF8_gene__complete_sequence__and_nucleocapsid_phosphoprotein_{N}_and_ORF10_protein_{ORF10}_genes__complete_cds	21	0.000649238095238095
OL351390.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_EGY_CCHE57357_Wave_4_090_2021__complete_genome	21	0.000778952380952381
OL864394.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_IN-CDC-STM-F8DS6CXJE_2021__complete_genome	21	0.000525
OM278338.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_BGD_Laila_606_2021__complete_genome	21	0.000552095238095238
ON118834.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_UT-UPHL-220326667210_2022__complete_genome	21	0.000687238095238095
ON764549.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_VNM_OUCRU-NHTD601_2022__complete_genome	21	0.000573619047619048
OP129767.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_UT-UPHL-220718126591_2022__complete_genome	21	0.000785380952380952
OP129918.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_UT-UPHL-220718454806_2022__complete_genome	21	0.00071952380952381
OU175563.1_|Severe_acute_respiratory_syndrome_coronavirus_2_genome_assembly__chromosome-_1	21	0.000675333333333333
KT368890.1_|Middle_East_respiratory_syndrome_coronavirus_isolate_camel_Taif_T157{b}_2015__complete_genome	20	0.00055285
OK440122.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_MA-CDC-STM-000025974_2021__complete_genome	20	0.00041
OL885509.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_OH-CDC-ASC210459302_2021__complete_genome	20	0.000601
OM012764.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_WI-CDC-FG-199042_2021__complete_genome	20	0.00023305
OM318448.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_MA-CDCBI-CRSP_ZZ3MGCW6NFTHJSWO_2022__complete_genome	20	0.0003709
OP129945.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_UT-UPHL-220718514559_2022_ORF1ab_polyprotein_{ORF1ab}__ORF1a_polyprotein_{ORF1ab}__surface_glycoprotein_{S}__ORF3a_protein_{ORF3a}__envelope_protein_{E}__membrane_glycoprotein_{M}__ORF6_protein_{ORF6}__ORF7a_protein_{ORF7a}__ORF7b_{ORF7b}__ORF8_protein_{ORF8}__and_nucleocapsid_phosphoprotein_{N}_genes__complete_cds__and_ORF10_protein_{ORF10}_gene__partial_cds	20	0.00071525
OU155249.1_|Severe_acute_respiratory_syndrome_coronavirus_2_genome_assembly__chromosome-_1	20	0.0006273
OV452551.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_hCoV-19_Switzerland_SH-ETHZ-35364961_2021_genome_assembly__chromosome-_1	20	0.0004766
OW438984.1_|Severe_acute_respiratory_syndrome_coronavirus_2_genome_assembly__chromosome-_1	20	0.00050235
KJ813439.1_|Middle_East_respiratory_syndrome_coronavirus_strain_Indiana_USA-1_Saudi_Arabia_2014__complete_genome	19	0.000249421052631579
MG912595.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_Hu_Riyadh-KSA-7178_2017__complete_genome	19	6.22631578947368e-05
MW723187.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_AUT_2021010363_2021__complete_genome	19	0.000492842105263158
OK104622.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_EGY_CCHE57357_W4_A036_2021__complete_genome	19	0.000734684210526316
OM812200.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_UT-UPHL-220216388542_2021__complete_genome	19	0.000512
ON275000.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_FRA_IHUCOVID-054157-Nova1M_2021__complete_genome	19	0.000402421052631579
ON797347.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_KOR_KD-Cov-D7_2021__complete_genome	19	0.000499052631578947
OP803967.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_UT-UPHL-221031398650_2022__complete_genome	19	0.00064721052631579
OU167273.1_|Severe_acute_respiratory_syndrome_coronavirus_2_genome_assembly__chromosome-_1	19	0.000486
OW794283.1_|Severe_acute_respiratory_syndrome_coronavirus_2_genome_assembly__chromosome-_1	19	0.000325368421052632
MG757597.1_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_Hu_Riyadh-KSA-007D1N_2015__complete_genome	18	0.000726666666666667
MW681434.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_FL-CDC-QDX21953191_2021__complete_genome	18	0.000548
MZ378489.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_CA-CZB-32164_2021_ORF1ab_polyprotein_{ORF1ab}__ORF1a_polyprotein_{ORF1ab}__surface_glycoprotein_{S}__ORF3a_protein_{ORF3a}__envelope_protein_{E}__membrane_glycoprotein_{M}__ORF6_protein_{ORF6}__ORF7a_protein_{ORF7a}__and_ORF7b_{ORF7b}_genes__complete_cds__ORF8_gene__complete_sequence__and_nucleocapsid_phosphoprotein_{N}_and_ORF10_protein_{ORF10}_genes__complete_cds	18	0.000455111111111111
OL351387.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_EGY_CCHE57357_Wave_4_087_2021__complete_genome	18	0.000524
OL701762.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_TN-VUMC-000563_2021__complete_genome	18	0.000519888888888889
OL976251.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_CO-CDPHE-2102348649_2021_ORF1ab_polyprotein_{ORF1ab}__ORF1a_polyprotein_{ORF1ab}__surface_glycoprotein_{S}__ORF3a_protein_{ORF3a}__envelope_protein_{E}__membrane_glycoprotein_{M}__and_ORF6_protein_{ORF6}_genes__complete_cds__ORF7a_gene__complete_sequence__and_ORF7b_{ORF7b}__ORF8_protein_{ORF8}__nucleocapsid_phosphoprotein_{N}__and_ORF10_protein_{ORF10}_genes__complete_cds	18	0.000346666666666667
OM994850.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_UT-UPHL-220226767119_2021_ORF1ab_polyprotein_{ORF1ab}__ORF1a_polyprotein_{ORF1ab}__surface_glycoprotein_{S}__ORF3a_protein_{ORF3a}__envelope_protein_{E}__membrane_glycoprotein_{M}__ORF6_protein_{ORF6}__ORF7a_protein_{ORF7a}__ORF7b_{ORF7b}__and_ORF8_protein_{ORF8}_genes__complete_cds__and_nucleocapsid_phosphoprotein_{N}_gene__partial_cds	18	0.000711888888888889
ON474145.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_TG1110610_2021__complete_genome	18	0.000559333333333333
ON794688.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_UT-UPHL-220530798217_2022__complete_genome	18	0.000748555555555556
OP871707.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_UT-UPHL-221110764228_2022_ORF1ab_polyprotein_{ORF1ab}__ORF1a_polyprotein_{ORF1ab}__surface_glycoprotein_{S}__ORF3a_protein_{ORF3a}__envelope_protein_{E}__membrane_glycoprotein_{M}__ORF6_protein_{ORF6}__ORF7a_protein_{ORF7a}__and_ORF7b_{ORF7b}_genes__complete_cds__ORF8_gene__complete_sequence__and_nucleocapsid_phosphoprotein_{N}_and_ORF10_protein_{ORF10}_genes__complete_cds	18	0.0006585
OV210644.1_|Severe_acute_respiratory_syndrome_coronavirus_2_genome_assembly__chromosome-_1	18	0.000609555555555556
OV343375.1_|Severe_acute_respiratory_syndrome_coronavirus_2_genome_assembly__chromosome-_1	18	0.000368166666666667
OV422427.1_|Severe_acute_respiratory_syndrome_coronavirus_2_genome_assembly__chromosome-_1	18	0.000175722222222222
OV522272.1_|Severe_acute_respiratory_syndrome_coronavirus_2_genome_assembly__chromosome-_1	18	0.000598833333333333
OV662943.1_|Severe_acute_respiratory_syndrome_coronavirus_2_genome_assembly__chromosome-_1	18	0.000584666666666667
MW893599.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_MN-MDH-4830_2021__complete_genome	17	0.000528
MZ380254.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_EGY_CCHE57357_Wave_3_A019_2021__complete_genome	17	0.000693176470588235
MZ694041.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_VA-QDX-26763234_2021__complete_genome	17	0.000605764705882353
OM065527.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_WA-CDC-UW21121609784_2021_ORF1ab_polyprotein_{ORF1ab}__ORF1a_polyprotein_{ORF1ab}__surface_glycoprotein_{S}__ORF3a_protein_{ORF3a}__envelope_protein_{E}__membrane_glycoprotein_{M}__ORF6_protein_{ORF6}__ORF7a_protein_{ORF7a}__ORF7b_{ORF7b}__ORF8_protein_{ORF8}__nucleocapsid_phosphoprotein_{N}__and_ORF10_protein_{ORF10}_genes__complete_cds	17	0.000591352941176471
OM793378.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_UT-UPHL-220213377869_2021_ORF1ab_polyprotein_{ORF1ab}_and_ORF1a_polyprotein_{ORF1ab}_genes__partial_cds__surface_glycoprotein_{S}__ORF3a_protein_{ORF3a}__envelope_protein_{E}__membrane_glycoprotein_{M}__ORF6_protein_{ORF6}__ORF7a_protein_{ORF7a}__ORF7b_{ORF7b}__and_ORF8_protein_{ORF8}_genes__complete_cds__and_nucleocapsid_phosphoprotein_{N}_gene__partial_cds	17	0.000702764705882353
ON800323.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_UT-UPHL-220611233089_2022_ORF1ab_polyprotein_{ORF1ab}__ORF1a_polyprotein_{ORF1ab}__surface_glycoprotein_{S}__ORF3a_protein_{ORF3a}__envelope_protein_{E}__membrane_glycoprotein_{M}__ORF6_protein_{ORF6}__ORF7a_protein_{ORF7a}__and_ORF7b_{ORF7b}_genes__complete_cds__ORF8_gene__complete_sequence__and_nucleocapsid_phosphoprotein_{N}_and_ORF10_protein_{ORF10}_genes__complete_cds	17	0.000739764705882353
OP183454.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_EGY_OMICRON-40_2022__complete_genome	17	0.000802411764705882
OP233831.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_UT-UPHL-220804793185_2022__complete_genome	17	0.000678117647058824
OU080862.1_|Severe_acute_respiratory_syndrome_coronavirus_2_genome_assembly__chromosome-_1	17	0.000422
OV387622.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_hCoV-19_Switzerland_ZG-ETHZ-672995_2021_genome_assembly__chromosome-_1	17	0.000203294117647059
KF186567.1_|Middle_East_respiratory_syndrome_coronavirus_isolate_Al-Hasa_1_2013__complete_genome	16	0.0002283125
MZ779587.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_GU-CDC-2-3906074_2021__complete_genome	16	0.0002569375
OK026748.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_USA_OR-CDC-ASC210237258_2021_ORF1ab_polyprotein_{ORF1ab}__ORF1a_polyprotein_{ORF1ab}__and_surface_glycoprotein_{S}_genes__complete_cds__ORF3a_gene__complete_sequence__envelope_protein_{E}__membrane_glycoprotein_{M}__ORF6_protein_{ORF6}__ORF7a_protein_{ORF7a}__and_ORF7b_{ORF7b}_genes__complete_cds__ORF8_gene__complete_sequence__and_nucleocapsid_phosphoprotein_{N}_and_ORF10_protein_{ORF10}_genes__complete_cds	16	0.0005815625
